,Set,Layer_name,Sample_id,Cardinality,Pattern,IOU,Golden_num_boxes,Faulty_num_boxes,Precision,Recall,F1_score,True_positives,False_positives,False_negatives,Error
2267,valid,batch_normalization_5,51,1.0,-1.0,0.9995981454849243,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,
2268,valid,batch_normalization_5,51,32.0,1004.0,0.9646731615066528,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,
2269,valid,batch_normalization_5,51,32.0,1004.0,0.9766429662704468,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,
2270,valid,batch_normalization_5,51,32.0,1004.0,0.9654208421707153,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,
2271,valid,batch_normalization_5,51,32.0,1004.0,0.9688632488250732,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,
2272,valid,batch_normalization_5,51,32.0,1004.0,0.9696911573410034,1.0,3.0,0.3333333333333333,1.0,0.5,1.0,2.0,0.0,
2273,valid,batch_normalization_5,51,32.0,1004.0,0.9526347517967224,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,
2274,valid,batch_normalization_5,51,32.0,1004.0,0.9564935564994812,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,
2275,valid,batch_normalization_5,51,25.0,1004.0,0.9737811088562012,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,
2276,valid,batch_normalization_5,51,32.0,1004.0,0.9644417762756348,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,
2277,valid,batch_normalization_5,51,32.0,1004.0,0.9570609331130981,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,
2278,valid,batch_normalization_5,51,32.0,1004.0,0.9557651281356812,1.0,3.0,0.3333333333333333,1.0,0.5,1.0,2.0,0.0,
2279,valid,batch_normalization_5,51,32.0,1004.0,0.9740996956825256,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,
2280,valid,batch_normalization_5,51,32.0,1004.0,0.9576399326324463,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,
2281,valid,batch_normalization_5,51,32.0,1004.0,0.9547416567802429,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,
2282,valid,batch_normalization_5,51,32.0,1004.0,0.9671866297721863,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,
2283,valid,batch_normalization_5,51,32.0,1004.0,0.9692570567131042,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,
2284,valid,batch_normalization_5,51,32.0,1004.0,0.9667501449584961,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,
2285,valid,batch_normalization_5,51,32.0,1004.0,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,
2286,valid,batch_normalization_5,51,32.0,1004.0,0.9602850675582886,1.0,3.0,0.3333333333333333,1.0,0.5,1.0,2.0,0.0,
2287,valid,batch_normalization_5,51,32.0,1004.0,0.9541821479797363,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,
2288,valid,batch_normalization_5,51,32.0,1004.0,0.9523915648460388,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,
2289,valid,batch_normalization_5,51,32.0,1004.0,0.9526347517967224,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,
2290,valid,batch_normalization_5,51,32.0,1004.0,0.9727104306221008,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,
2291,valid,batch_normalization_5,51,32.0,1004.0,0.970718502998352,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,
2292,valid,batch_normalization_5,51,32.0,1004.0,0.9566942453384399,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,
2293,valid,batch_normalization_5,51,32.0,1004.0,0.9548916816711426,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,
2294,valid,batch_normalization_5,51,32.0,1004.0,0.968093991279602,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,
2295,valid,batch_normalization_5,51,32.0,1004.0,0.9584839940071106,1.0,4.0,0.25,1.0,0.4,1.0,3.0,0.0,
2296,valid,batch_normalization_5,51,32.0,1004.0,0.9741710424423218,1.0,3.0,0.3333333333333333,1.0,0.5,1.0,2.0,0.0,
2297,valid,batch_normalization_5,51,32.0,1004.0,0.9584839940071106,1.0,4.0,0.25,1.0,0.4,1.0,3.0,0.0,
2298,valid,batch_normalization_5,51,32.0,1004.0,0.9671866297721863,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,
2299,valid,batch_normalization_5,51,32.0,1004.0,0.9735284447669983,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,
2300,valid,batch_normalization_5,51,32.0,1004.0,0.9587031602859497,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,
2301,valid,batch_normalization_5,51,32.0,1004.0,0.9865524768829346,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,
2302,valid,batch_normalization_5,51,32.0,1004.0,0.9545897245407104,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,
2303,valid,batch_normalization_5,51,32.0,1004.0,0.9646230340003967,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,
2304,valid,batch_normalization_5,51,32.0,1004.0,0.970314621925354,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,
2305,valid,batch_normalization_5,51,32.0,1004.0,0.9609040021896362,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,
2306,valid,batch_normalization_5,52,32.0,1004.0,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,
2307,valid,batch_normalization_5,52,32.0,1004.0,0.9640681147575378,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,
2308,valid,batch_normalization_5,52,32.0,1004.0,0.9528093338012695,1.0,2.0,0.5,1.0,0.6666666666666666,1.0,1.0,0.0,
2309,valid,batch_normalization_5,52,32.0,1004.0,0.9577727317810059,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,
2310,valid,batch_normalization_5,52,32.0,1004.0,0.9764609336853027,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,
2311,valid,batch_normalization_5,52,32.0,1004.0,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,
2312,valid,batch_normalization_5,52,32.0,1004.0,0.9633896946907043,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,
2313,valid,batch_normalization_5,52,32.0,1004.0,0.9700860977172852,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,
2314,valid,batch_normalization_5,52,32.0,1004.0,0.9686272740364075,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,
2315,valid,batch_normalization_5,52,32.0,1004.0,0.9551889896392822,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,
2316,valid,batch_normalization_5,52,32.0,1004.0,0.9702550172805786,1.0,3.0,0.3333333333333333,1.0,0.5,1.0,2.0,0.0,
2317,valid,batch_normalization_5,52,32.0,1004.0,0.9648128747940063,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,
2318,valid,batch_normalization_5,52,32.0,1004.0,0.9709048271179199,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,
2319,valid,batch_normalization_5,52,25.0,1004.0,0.9723786115646362,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,
2320,valid,batch_normalization_5,52,32.0,1004.0,0.9736453294754028,1.0,2.0,0.5,1.0,0.6666666666666666,1.0,1.0,0.0,
2321,valid,batch_normalization_5,52,32.0,1004.0,0.9449203610420227,1.0,3.0,0.3333333333333333,1.0,0.5,1.0,2.0,0.0,
2322,valid,batch_normalization_5,52,32.0,1004.0,0.9809188842773438,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,
2323,valid,batch_normalization_5,52,32.0,1004.0,0.9659397602081299,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,
2324,valid,batch_normalization_5,52,32.0,1004.0,0.9642741680145264,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,
2325,valid,batch_normalization_5,52,32.0,1004.0,0.9683079719543457,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,
2326,valid,batch_normalization_5,52,32.0,1004.0,0.9670202732086182,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,
2327,valid,batch_normalization_5,52,32.0,1004.0,0.9263171553611755,1.0,3.0,0.3333333333333333,1.0,0.5,1.0,2.0,0.0,
2328,valid,batch_normalization_5,52,32.0,1004.0,0.9562495946884155,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,
2329,valid,batch_normalization_5,52,32.0,1004.0,0.9492140412330627,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,
2330,valid,batch_normalization_5,52,32.0,1004.0,0.9514948129653931,1.0,2.0,0.5,1.0,0.6666666666666666,1.0,1.0,0.0,
2331,valid,batch_normalization_5,52,32.0,1004.0,0.9449203610420227,1.0,3.0,0.3333333333333333,1.0,0.5,1.0,2.0,0.0,
2332,valid,batch_normalization_5,52,32.0,1004.0,0.9630335569381714,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,
2333,valid,batch_normalization_5,52,32.0,1004.0,0.9570745825767517,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,
2334,valid,batch_normalization_5,52,32.0,1004.0,0.9556261897087097,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,
2335,valid,batch_normalization_5,52,32.0,1004.0,0.9577267169952393,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,
2336,valid,batch_normalization_5,52,32.0,1004.0,0.962043821811676,1.0,3.0,0.3333333333333333,1.0,0.5,1.0,2.0,0.0,
2337,valid,batch_normalization_5,52,32.0,1004.0,0.9691910743713379,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,
2338,valid,batch_normalization_5,52,32.0,1004.0,0.9565030336380005,1.0,2.0,0.5,1.0,0.6666666666666666,1.0,1.0,0.0,
2339,valid,batch_normalization_5,52,32.0,1004.0,0.9466736316680908,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,
2340,valid,batch_normalization_5,52,32.0,1004.0,0.9498932361602783,1.0,2.0,0.5,1.0,0.6666666666666666,1.0,1.0,0.0,
2341,valid,batch_normalization_5,52,32.0,1004.0,0.9800382852554321,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,
2342,valid,batch_normalization_5,52,32.0,1004.0,0.9530491232872009,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,
2343,valid,batch_normalization_5,52,32.0,1004.0,0.9528501033782959,1.0,2.0,0.5,1.0,0.6666666666666666,1.0,1.0,0.0,
2344,valid,batch_normalization_5,52,32.0,1004.0,0.9639391899108887,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,
2345,valid,batch_normalization_5,52,32.0,1004.0,0.9600221514701843,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,
2346,valid,batch_normalization_5,52,32.0,1004.0,0.9527756571769714,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,
2347,valid,batch_normalization_5,52,32.0,1004.0,0.8770739436149597,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,
2348,valid,batch_normalization_5,52,32.0,1004.0,0.9637701511383057,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,
2349,valid,batch_normalization_5,52,32.0,1004.0,0.9656420946121216,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,
2350,valid,batch_normalization_5,52,32.0,1004.0,0.9670202732086182,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,
2351,valid,batch_normalization_5,52,32.0,1004.0,0.9731233716011047,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,
2352,valid,batch_normalization_5,52,32.0,1004.0,0.9662585258483887,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,
2353,valid,batch_normalization_5,52,32.0,1004.0,0.8104730248451233,1.0,41.0,0.024390243902439025,1.0,0.047619047619047616,1.0,40.0,0.0,
2354,valid,batch_normalization_5,52,32.0,1004.0,0.9845143556594849,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,
2355,valid,batch_normalization_5,52,32.0,1004.0,0.9675371050834656,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,
2356,valid,batch_normalization_5,53,32.0,1004.0,0.9654062390327454,1.0,2.0,0.5,1.0,0.6666666666666666,1.0,1.0,0.0,
2357,valid,batch_normalization_5,53,32.0,1004.0,0.9646977186203003,1.0,2.0,0.5,1.0,0.6666666666666666,1.0,1.0,0.0,
2358,valid,batch_normalization_5,53,32.0,1004.0,0.9734885692596436,1.0,2.0,0.5,1.0,0.6666666666666666,1.0,1.0,0.0,
2359,valid,batch_normalization_5,53,32.0,1004.0,0.9448893666267395,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,
2360,valid,batch_normalization_5,53,32.0,1004.0,0.9090076684951782,1.0,2.0,0.5,1.0,0.6666666666666666,1.0,1.0,0.0,
2361,valid,batch_normalization_5,53,32.0,1004.0,0.7948726415634155,1.0,3.0,0.3333333333333333,1.0,0.5,1.0,2.0,0.0,
2362,valid,batch_normalization_5,53,32.0,1004.0,0.903448760509491,1.0,2.0,0.5,1.0,0.6666666666666666,1.0,1.0,0.0,
2363,valid,batch_normalization_5,53,32.0,1004.0,0.9892668724060059,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,
2364,valid,batch_normalization_5,53,32.0,1004.0,0.9698622226715088,1.0,2.0,0.5,1.0,0.6666666666666666,1.0,1.0,0.0,
2365,valid,batch_normalization_5,53,32.0,1004.0,0.9843904376029968,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,
2366,valid,batch_normalization_5,53,32.0,1004.0,0.9874668717384338,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,
2367,valid,batch_normalization_5,53,32.0,1004.0,0.9296578764915466,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,
2368,valid,batch_normalization_5,53,32.0,1004.0,0.9311631321907043,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,
2369,valid,batch_normalization_5,53,32.0,1004.0,0.9341400265693665,1.0,2.0,0.5,1.0,0.6666666666666666,1.0,1.0,0.0,
2370,valid,batch_normalization_5,53,32.0,1004.0,0.9589406847953796,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,
2371,valid,batch_normalization_5,53,32.0,1004.0,0.9589406847953796,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,
2372,valid,batch_normalization_5,53,32.0,1004.0,0.8689807653427124,1.0,2.0,0.5,1.0,0.6666666666666666,1.0,1.0,0.0,
2373,valid,batch_normalization_5,53,32.0,1004.0,0.9714358448982239,1.0,2.0,0.5,1.0,0.6666666666666666,1.0,1.0,0.0,
2374,valid,batch_normalization_5,53,32.0,1004.0,0.9686601161956787,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,
2375,valid,batch_normalization_5,53,32.0,1004.0,0.9088879227638245,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,
2376,valid,batch_normalization_5,53,32.0,1004.0,0.9807600975036621,1.0,2.0,0.5,1.0,0.6666666666666666,1.0,1.0,0.0,
2377,valid,batch_normalization_5,53,32.0,1004.0,0.9654062390327454,1.0,2.0,0.5,1.0,0.6666666666666666,1.0,1.0,0.0,
2378,valid,batch_normalization_5,53,32.0,1004.0,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,
2379,valid,batch_normalization_5,53,32.0,1004.0,0.9606408476829529,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,
2380,valid,batch_normalization_5,53,32.0,1004.0,0.8897267580032349,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,
2381,valid,batch_normalization_5,53,32.0,1004.0,0.9865414500236511,1.0,2.0,0.5,1.0,0.6666666666666666,1.0,1.0,0.0,
2382,valid,batch_normalization_5,53,32.0,1004.0,0.9725745916366577,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,
2383,valid,batch_normalization_5,53,32.0,1004.0,0.9691760540008545,1.0,2.0,0.5,1.0,0.6666666666666666,1.0,1.0,0.0,
2384,valid,batch_normalization_5,53,32.0,1004.0,0.8300544023513794,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,
2385,valid,batch_normalization_5,53,32.0,1004.0,0.9616628289222717,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,
2386,valid,batch_normalization_5,53,32.0,1004.0,0.9552820324897766,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,
2387,valid,batch_normalization_5,53,32.0,1004.0,0.964680552482605,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,
2388,valid,batch_normalization_5,53,32.0,1004.0,0.9617873430252075,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,
2389,valid,batch_normalization_5,53,32.0,1004.0,0.9495373368263245,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,
2390,valid,batch_normalization_5,53,32.0,1004.0,0.9754747748374939,1.0,2.0,0.5,1.0,0.6666666666666666,1.0,1.0,0.0,
2391,valid,batch_normalization_5,53,32.0,1004.0,0.9314593076705933,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,
2392,valid,batch_normalization_5,53,32.0,1004.0,0.9724528789520264,1.0,5.0,0.2,1.0,0.33333333333333337,1.0,4.0,0.0,
2393,valid,batch_normalization_5,53,32.0,1004.0,0.9599431753158569,1.0,2.0,0.5,1.0,0.6666666666666666,1.0,1.0,0.0,
2394,valid,batch_normalization_5,53,32.0,1004.0,0.9620043635368347,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,
2395,valid,batch_normalization_5,53,32.0,1004.0,0.9571468234062195,1.0,2.0,0.5,1.0,0.6666666666666666,1.0,1.0,0.0,
2396,valid,batch_normalization_5,53,32.0,1004.0,0.8990780115127563,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,
2397,valid,batch_normalization_5,53,32.0,1004.0,0.9534587860107422,1.0,2.0,0.5,1.0,0.6666666666666666,1.0,1.0,0.0,
2398,valid,batch_normalization_5,53,32.0,1004.0,0.9865414500236511,1.0,2.0,0.5,1.0,0.6666666666666666,1.0,1.0,0.0,
2399,valid,batch_normalization_5,53,32.0,1004.0,0.9682708382606506,1.0,2.0,0.5,1.0,0.6666666666666666,1.0,1.0,0.0,
2400,valid,batch_normalization_5,53,32.0,1004.0,0.9667595624923706,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,
2401,valid,batch_normalization_5,53,32.0,1004.0,0.9599100947380066,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,
2402,valid,batch_normalization_5,53,32.0,1004.0,0.9781874418258667,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,
2403,valid,batch_normalization_5,53,32.0,1004.0,0.8962389826774597,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,
2404,valid,batch_normalization_5,53,32.0,1004.0,0.8897267580032349,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,
2405,valid,batch_normalization_5,53,32.0,1004.0,0.9485920667648315,1.0,2.0,0.5,1.0,0.6666666666666666,1.0,1.0,0.0,
2406,valid,batch_normalization_5,54,32.0,1004.0,0.9321698546409607,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,
2407,valid,batch_normalization_5,54,32.0,1004.0,0.9662789702415466,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,
2408,valid,batch_normalization_5,54,32.0,1004.0,0.9891652464866638,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,
2409,valid,batch_normalization_5,54,32.0,1004.0,0.9572383165359497,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,
2410,valid,batch_normalization_5,54,32.0,1004.0,0.9623320698738098,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,
2411,valid,batch_normalization_5,54,32.0,1004.0,0.9524180889129639,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,
2412,valid,batch_normalization_5,54,32.0,1004.0,0.9626263976097107,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,
2413,valid,batch_normalization_5,54,32.0,1004.0,0.9469254612922668,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,
2414,valid,batch_normalization_5,54,32.0,1004.0,0.9558202624320984,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,
2415,valid,batch_normalization_5,54,32.0,1004.0,0.9632775187492371,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,
2416,valid,batch_normalization_5,54,32.0,1004.0,0.9552982449531555,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,
2417,valid,batch_normalization_5,54,32.0,1004.0,0.9538847208023071,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,
2418,valid,batch_normalization_5,54,32.0,1004.0,0.9634845852851868,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,
2419,valid,batch_normalization_5,54,32.0,1004.0,0.9543340802192688,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,
2420,valid,batch_normalization_5,54,32.0,1004.0,0.9599913954734802,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,
2421,valid,batch_normalization_5,54,32.0,1004.0,0.9471103549003601,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,
2422,valid,batch_normalization_5,54,32.0,1004.0,0.9610600471496582,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,
2423,valid,batch_normalization_5,54,32.0,1004.0,0.9634819030761719,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,
2424,valid,batch_normalization_5,54,32.0,1004.0,0.9401208758354187,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,
2425,valid,batch_normalization_5,54,32.0,1004.0,0.9535365700721741,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,
2426,valid,batch_normalization_5,54,32.0,1004.0,0.9489966630935669,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,
2427,valid,batch_normalization_5,54,32.0,1004.0,0.9702420234680176,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,
2428,valid,batch_normalization_5,54,32.0,1004.0,0.9597799181938171,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,
2429,valid,batch_normalization_5,54,32.0,1004.0,0.9611591696739197,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,
2430,valid,batch_normalization_5,54,32.0,1004.0,0.9630897641181946,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,
2431,valid,batch_normalization_5,54,32.0,1004.0,0.9677390456199646,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,
2432,valid,batch_normalization_5,54,32.0,1004.0,0.964306116104126,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,
2433,valid,batch_normalization_5,54,32.0,1004.0,0.9504327178001404,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,
2434,valid,batch_normalization_5,54,32.0,1004.0,0.9518420696258545,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,
2435,valid,batch_normalization_5,54,32.0,1004.0,0.9558148384094238,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,
2436,valid,batch_normalization_5,54,32.0,1004.0,0.9649813175201416,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,
2437,valid,batch_normalization_5,54,32.0,1004.0,0.9604581594467163,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,
2438,valid,batch_normalization_5,54,32.0,1004.0,0.9598137140274048,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,
2439,valid,batch_normalization_5,54,32.0,1004.0,0.9632775187492371,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,
2440,valid,batch_normalization_5,54,32.0,1004.0,0.9615010023117065,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,
2441,valid,batch_normalization_5,54,32.0,1004.0,0.9690662026405334,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,
2442,valid,batch_normalization_5,54,32.0,1004.0,0.9651699662208557,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,
2443,valid,batch_normalization_5,54,32.0,1004.0,0.9558148384094238,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,
2444,valid,batch_normalization_5,54,32.0,1004.0,0.9543853402137756,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,
2445,valid,batch_normalization_5,54,32.0,1004.0,0.9604613184928894,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,
2446,valid,batch_normalization_5,54,32.0,1004.0,0.9551661610603333,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,
2447,valid,batch_normalization_5,54,32.0,1004.0,0.9614388346672058,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,
2448,valid,batch_normalization_5,54,32.0,1004.0,0.9588524103164673,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,
2449,valid,batch_normalization_5,54,32.0,1004.0,0.9614105820655823,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,
2450,valid,batch_normalization_5,54,32.0,1004.0,0.9697655439376831,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,
2451,valid,batch_normalization_5,54,32.0,1004.0,0.9609919786453247,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,
2452,valid,batch_normalization_5,54,32.0,1004.0,0.9581714272499084,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,
2453,valid,batch_normalization_5,54,32.0,1004.0,0.9637686610221863,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,
2454,valid,batch_normalization_5,54,32.0,1004.0,0.9523554444313049,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,
2455,valid,batch_normalization_5,54,32.0,1004.0,0.9644571542739868,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,
2456,valid,batch_normalization_5,55,32.0,1004.0,0.9611488580703735,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,
2457,valid,batch_normalization_5,55,32.0,1004.0,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,
2458,valid,batch_normalization_5,55,32.0,1004.0,0.9658330082893372,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,
2459,valid,batch_normalization_5,55,32.0,1004.0,0.9735348224639893,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,
2460,valid,batch_normalization_5,55,32.0,1004.0,0.9913649559020996,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,
2461,valid,batch_normalization_5,55,32.0,1004.0,0.9868981838226318,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,
2462,valid,batch_normalization_5,55,32.0,1004.0,0.9770619869232178,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,
2463,valid,batch_normalization_5,55,32.0,1004.0,0.9907047748565674,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,
2464,valid,batch_normalization_5,55,32.0,1004.0,0.9702815413475037,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,
2465,valid,batch_normalization_5,55,32.0,1004.0,0.9631298184394836,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,
2466,valid,batch_normalization_5,55,32.0,1004.0,0.9651404023170471,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,
2467,valid,batch_normalization_5,55,32.0,1004.0,0.961937427520752,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,
2468,valid,batch_normalization_5,55,32.0,1004.0,0.9662708640098572,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,
