,layer_name,sample_id,num_of_injection,misclassifications,experiment
47,classes_block2_conv2,7,128,16,Ranger_Ranger_Layer
48,classes_block2_conv2,8,128,6,Ranger_Ranger_Layer
49,classes_block2_conv2,9,128,12,Ranger_Ranger_Layer
50,classes_block2_pool,0,128,0,Ranger_Ranger_Layer
51,classes_block2_pool,1,128,0,Ranger_Ranger_Layer
52,classes_block2_pool,2,128,0,Ranger_Ranger_Layer
53,classes_block2_pool,3,128,0,Ranger_Ranger_Layer
54,classes_block2_pool,4,128,0,Ranger_Ranger_Layer
55,classes_block2_pool,5,128,0,Ranger_Ranger_Layer
56,classes_block2_pool,6,128,0,Ranger_Ranger_Layer
57,classes_block2_pool,7,128,5,Ranger_Ranger_Layer
58,classes_block2_pool,8,128,0,Ranger_Ranger_Layer
59,classes_block2_pool,9,128,3,Ranger_Ranger_Layer
60,classes_block3_conv1,0,128,3,Ranger_Ranger_Layer
61,classes_block3_conv1,1,128,0,Ranger_Ranger_Layer
62,classes_block3_conv1,2,128,2,Ranger_Ranger_Layer
63,classes_block3_conv1,3,128,3,Ranger_Ranger_Layer
64,classes_block3_conv1,4,128,0,Ranger_Ranger_Layer
65,classes_block3_conv1,5,128,3,Ranger_Ranger_Layer
66,classes_block3_conv1,6,128,1,Ranger_Ranger_Layer
67,classes_block3_conv1,7,128,17,Ranger_Ranger_Layer
68,classes_block3_conv1,8,128,6,Ranger_Ranger_Layer
69,classes_block3_conv1,9,128,12,Ranger_Ranger_Layer
70,classes_block3_conv2,0,128,1,Ranger_Ranger_Layer
71,classes_block3_conv2,1,128,0,Ranger_Ranger_Layer
72,classes_block3_conv2,2,128,0,Ranger_Ranger_Layer
73,classes_block3_conv2,3,128,0,Ranger_Ranger_Layer
74,classes_block3_conv2,4,128,1,Ranger_Ranger_Layer
75,classes_block3_conv2,5,128,0,Ranger_Ranger_Layer
76,classes_block3_conv2,6,128,0,Ranger_Ranger_Layer
77,classes_block3_conv2,7,128,11,Ranger_Ranger_Layer
78,classes_block3_conv2,8,128,1,Ranger_Ranger_Layer
79,classes_block3_conv2,9,128,1,Ranger_Ranger_Layer
80,classes_block3_conv3,0,128,3,Ranger_Ranger_Layer
81,classes_block3_conv3,1,128,2,Ranger_Ranger_Layer
82,classes_block3_conv3,2,128,1,Ranger_Ranger_Layer
83,classes_block3_conv3,3,128,0,Ranger_Ranger_Layer
84,classes_block3_conv3,4,128,0,Ranger_Ranger_Layer
85,classes_block3_conv3,5,128,0,Ranger_Ranger_Layer
86,classes_block3_conv3,6,128,1,Ranger_Ranger_Layer
87,classes_block3_conv3,7,128,1,Ranger_Ranger_Layer
88,classes_block3_conv3,8,128,4,Ranger_Ranger_Layer
89,classes_block3_conv3,9,128,4,Ranger_Ranger_Layer
90,classes_block3_conv4,0,128,8,Ranger_Ranger_Layer
91,classes_block3_conv4,1,128,1,Ranger_Ranger_Layer
92,classes_block3_conv4,2,128,1,Ranger_Ranger_Layer
93,classes_block3_conv4,3,128,0,Ranger_Ranger_Layer
94,classes_block3_conv4,4,128,0,Ranger_Ranger_Layer
95,classes_block3_conv4,5,128,2,Ranger_Ranger_Layer
96,classes_block3_conv4,6,128,0,Ranger_Ranger_Layer
97,classes_block3_conv4,7,128,3,Ranger_Ranger_Layer
98,classes_block3_conv4,8,128,0,Ranger_Ranger_Layer
99,classes_block3_conv4,9,128,0,Ranger_Ranger_Layer
100,classes_block3_pool,0,128,1,Ranger_Ranger_Layer
101,classes_block3_pool,1,128,0,Ranger_Ranger_Layer
102,classes_block3_pool,2,128,0,Ranger_Ranger_Layer
103,classes_block3_pool,3,128,0,Ranger_Ranger_Layer
104,classes_block3_pool,4,128,0,Ranger_Ranger_Layer
105,classes_block3_pool,5,128,0,Ranger_Ranger_Layer
106,classes_block3_pool,6,128,0,Ranger_Ranger_Layer
107,classes_block3_pool,7,128,3,Ranger_Ranger_Layer
108,classes_block3_pool,8,128,0,Ranger_Ranger_Layer
109,classes_block3_pool,9,128,0,Ranger_Ranger_Layer
110,classes_block4_conv1,0,128,2,Ranger_Ranger_Layer
111,classes_block4_conv1,1,128,1,Ranger_Ranger_Layer
112,classes_block4_conv1,2,128,0,Ranger_Ranger_Layer
113,classes_block4_conv1,3,128,0,Ranger_Ranger_Layer
114,classes_block4_conv1,4,128,0,Ranger_Ranger_Layer
115,classes_block4_conv1,5,128,0,Ranger_Ranger_Layer
116,classes_block4_conv1,6,128,0,Ranger_Ranger_Layer
117,classes_block4_conv1,7,128,1,Ranger_Ranger_Layer
118,classes_block4_conv1,8,128,1,Ranger_Ranger_Layer
119,classes_block4_conv1,9,128,0,Ranger_Ranger_Layer
120,classes_block4_conv2,0,128,0,Ranger_Ranger_Layer
121,classes_block4_conv2,1,128,0,Ranger_Ranger_Layer
122,classes_block4_conv2,2,128,0,Ranger_Ranger_Layer
123,classes_block4_conv2,3,128,0,Ranger_Ranger_Layer
124,classes_block4_conv2,4,128,0,Ranger_Ranger_Layer
125,classes_block4_conv2,5,128,0,Ranger_Ranger_Layer
126,classes_block4_conv2,6,128,0,Ranger_Ranger_Layer
127,classes_block4_conv2,7,128,0,Ranger_Ranger_Layer
128,classes_block4_conv2,8,128,0,Ranger_Ranger_Layer
129,classes_block4_conv2,9,128,0,Ranger_Ranger_Layer
130,classes_block4_conv3,0,128,1,Ranger_Ranger_Layer
131,classes_block4_conv3,1,128,0,Ranger_Ranger_Layer
132,classes_block4_conv3,2,128,0,Ranger_Ranger_Layer
133,classes_block4_conv3,3,128,0,Ranger_Ranger_Layer
134,classes_block4_conv3,4,128,0,Ranger_Ranger_Layer
135,classes_block4_conv3,5,128,0,Ranger_Ranger_Layer
136,classes_block4_conv3,6,128,0,Ranger_Ranger_Layer
137,classes_block4_conv3,7,128,0,Ranger_Ranger_Layer
138,classes_block4_conv3,8,128,0,Ranger_Ranger_Layer
139,classes_block4_conv3,9,128,0,Ranger_Ranger_Layer
140,classes_block4_conv4,0,128,8,Ranger_Ranger_Layer
141,classes_block4_conv4,1,128,9,Ranger_Ranger_Layer
142,classes_block4_conv4,2,128,3,Ranger_Ranger_Layer
143,classes_block4_conv4,3,128,0,Ranger_Ranger_Layer
144,classes_block4_conv4,4,128,0,Ranger_Ranger_Layer
145,classes_block4_conv4,5,128,0,Ranger_Ranger_Layer
146,classes_block4_conv4,6,128,0,Ranger_Ranger_Layer
147,classes_block4_conv4,7,128,7,Ranger_Ranger_Layer
148,classes_block4_conv4,8,128,5,Ranger_Ranger_Layer
149,classes_block4_conv4,9,128,0,Ranger_Ranger_Layer
150,classes_block4_pool,0,128,5,Ranger_Ranger_Layer
151,classes_block4_pool,1,128,5,Ranger_Ranger_Layer
152,classes_block4_pool,2,128,1,Ranger_Ranger_Layer
153,classes_block4_pool,3,128,0,Ranger_Ranger_Layer
154,classes_block4_pool,4,128,0,Ranger_Ranger_Layer
155,classes_block4_pool,5,128,2,Ranger_Ranger_Layer
156,classes_block4_pool,6,128,0,Ranger_Ranger_Layer
157,classes_block4_pool,7,128,5,Ranger_Ranger_Layer
158,classes_block4_pool,8,128,4,Ranger_Ranger_Layer
159,classes_block4_pool,9,128,0,Ranger_Ranger_Layer
160,classes_block5_conv1,0,128,23,Ranger_Ranger_Layer
161,classes_block5_conv1,1,128,8,Ranger_Ranger_Layer
162,classes_block5_conv1,2,128,3,Ranger_Ranger_Layer
163,classes_block5_conv1,3,128,0,Ranger_Ranger_Layer
164,classes_block5_conv1,4,128,0,Ranger_Ranger_Layer
165,classes_block5_conv1,5,128,1,Ranger_Ranger_Layer
166,classes_block5_conv1,6,128,4,Ranger_Ranger_Layer
167,classes_block5_conv1,7,128,10,Ranger_Ranger_Layer
168,classes_block5_conv1,8,128,11,Ranger_Ranger_Layer
169,classes_block5_conv1,9,128,3,Ranger_Ranger_Layer
170,classes_block5_conv2,0,128,44,Ranger_Ranger_Layer
171,classes_block5_conv2,1,128,26,Ranger_Ranger_Layer
172,classes_block5_conv2,2,128,6,Ranger_Ranger_Layer
173,classes_block5_conv2,3,128,0,Ranger_Ranger_Layer
174,classes_block5_conv2,4,128,7,Ranger_Ranger_Layer
175,classes_block5_conv2,5,128,5,Ranger_Ranger_Layer
176,classes_block5_conv2,6,128,14,Ranger_Ranger_Layer
177,classes_block5_conv2,7,128,13,Ranger_Ranger_Layer
178,classes_block5_conv2,8,128,23,Ranger_Ranger_Layer
179,classes_block5_conv2,9,128,6,Ranger_Ranger_Layer
180,classes_block5_conv3,0,128,122,Ranger_Ranger_Layer
181,classes_block5_conv3,1,128,105,Ranger_Ranger_Layer
182,classes_block5_conv3,2,128,25,Ranger_Ranger_Layer
183,classes_block5_conv3,3,128,1,Ranger_Ranger_Layer
184,classes_block5_conv3,4,128,20,Ranger_Ranger_Layer
185,classes_block5_conv3,5,128,28,Ranger_Ranger_Layer
186,classes_block5_conv3,6,128,50,Ranger_Ranger_Layer
187,classes_block5_conv3,7,128,15,Ranger_Ranger_Layer
188,classes_block5_conv3,8,128,48,Ranger_Ranger_Layer
189,classes_block5_conv3,9,128,2,Ranger_Ranger_Layer
190,classes_block5_conv4,0,128,81,Ranger_Ranger_Layer
191,classes_block5_conv4,1,128,71,Ranger_Ranger_Layer
192,classes_block5_conv4,2,128,29,Ranger_Ranger_Layer
193,classes_block5_conv4,3,128,3,Ranger_Ranger_Layer
194,classes_block5_conv4,4,128,23,Ranger_Ranger_Layer
195,classes_block5_conv4,5,128,21,Ranger_Ranger_Layer
196,classes_block5_conv4,6,128,34,Ranger_Ranger_Layer
197,classes_block5_conv4,7,128,24,Ranger_Ranger_Layer
198,classes_block5_conv4,8,128,20,Ranger_Ranger_Layer
199,classes_block5_conv4,9,128,21,Ranger_Ranger_Layer
200,classes_block5_pool,0,128,57,Ranger_Ranger_Layer
201,classes_block5_pool,1,128,52,Ranger_Ranger_Layer
202,classes_block5_pool,2,128,6,Ranger_Ranger_Layer
203,classes_block5_pool,3,128,1,Ranger_Ranger_Layer
204,classes_block5_pool,4,128,19,Ranger_Ranger_Layer
205,classes_block5_pool,5,128,14,Ranger_Ranger_Layer
206,classes_block5_pool,6,128,18,Ranger_Ranger_Layer
207,classes_block5_pool,7,128,11,Ranger_Ranger_Layer
208,classes_block5_pool,8,128,13,Ranger_Ranger_Layer
209,classes_block5_pool,9,128,19,Ranger_Ranger_Layer
210,classes_batch_normalization,0,128,121,Ranger_Ranger_Layer
211,classes_batch_normalization,1,128,111,Ranger_Ranger_Layer
212,classes_batch_normalization,2,128,55,Ranger_Ranger_Layer
213,classes_batch_normalization,3,128,15,Ranger_Ranger_Layer
214,classes_batch_normalization,4,128,61,Ranger_Ranger_Layer
215,classes_batch_normalization,5,128,54,Ranger_Ranger_Layer
216,classes_batch_normalization,6,128,59,Ranger_Ranger_Layer
217,classes_batch_normalization,7,128,56,Ranger_Ranger_Layer
218,classes_batch_normalization,8,128,68,Ranger_Ranger_Layer
219,classes_batch_normalization,9,128,26,Ranger_Ranger_Layer
